early_num_events,early_num_unique_activities,early_observed_hours,early_avg_waiting_time_hours,early_median_waiting_time_hours,early_max_waiting_time_hours,early_total_waiting_time_hours,early_num_waits_over_24h,early_activity_a_accepted,early_activity_a_cancelled,early_activity_a_complete,early_activity_a_concept,early_activity_a_create_application,early_activity_a_denied,early_activity_a_incomplete,early_activity_a_pending,early_activity_a_submitted,early_activity_a_validating,early_activity_o_accepted,early_activity_o_cancelled,early_activity_o_create_offer,early_activity_o_created,early_activity_o_refused,early_activity_o_returned,early_activity_o_sent_mail_and_online,early_activity_o_sent_online_only,early_activity_w_assess_potential_fraud,early_activity_w_call_after_offers,early_activity_w_call_incomplete_files,early_activity_w_complete_application,early_activity_w_handle_leads,early_activity_w_shortened_completion_,early_activity_w_validate_application,delay_probability,actual_delayed,risk_segment
10,5,13.686409166666666,1.5207121296296298,0.01978777777777778,12.926593888888888,13.686409166666667,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0.5768154,0,critical
20,11,98.14891305555555,5.165732266081871,0.008406388888888889,87.98252527777778,98.14891305555555,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.16670047,0,low
22,12,158.52271416666665,7.548700674603175,0.0002213888888888889,85.97533527777777,158.52271416666667,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,4,0,0,3,0.019180518,0,low
26,11,118.57682944444444,4.743073177777778,0.0014944444444444445,99.35150472222223,118.57682944444446,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,7,3,0,0,0.43224838,1,high
19,11,117.21708000000001,6.512060000000001,0.0031218055555555556,91.10307611111112,117.21708000000001,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.39327464,1,medium
23,11,155.0217072222222,7.046441237373736,0.002955694444444445,117.85087083333333,155.0217072222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,3,0,0,0.32986033,0,medium
21,11,141.66798305555557,7.083399152777778,0.0009584722222222222,94.98057305555557,141.66798305555557,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.48762494,0,critical
17,11,88.01209083333333,5.500755677083333,0.00022541666666666668,87.69877055555556,88.01209083333333,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.08702389,0,low
17,9,106.6496261111111,6.665601631944444,8.722222222222222e-05,83.87572638888889,106.6496261111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.11220398,0,low
21,9,96.92608249999999,4.8463041250000005,0.0052384722222222225,74.62092138888889,96.9260825,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,7,0,0,0,0.14144471,0,low
21,10,106.00157972222222,5.30007898611111,0.0023394444444444443,95.68772416666665,106.0015797222222,1,1,0,1,1,1,0,0,0,0,0,0,0,3,3,0,0,1,1,0,5,0,4,0,0,0,0.18989764,0,low
35,18,162.635195,4.783388088235294,0.0019,96.09764944444444,162.635195,2,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,6,6,4,2,0,4,0.002564142,0,low
18,10,98.71560055555555,5.806800032679739,0.0004277777777777778,98.44100027777779,98.71560055555557,1,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,1,0,0,5,0,3,0,0,0,0.14750217,0,low
21,11,141.62135666666668,7.081067833333334,0.004491666666666667,88.32510222222223,141.62135666666668,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.43964604,0,high
17,9,167.456005,10.4660003125,0.0032111111111111108,96.09221055555555,167.456005,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.24730006,0,medium
21,11,129.16383277777777,6.458191638888889,0.002455694444444445,90.63473388888889,129.16383277777777,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.49562782,1,critical
19,11,93.37154777777778,5.187308209876544,0.0005797222222222222,88.74233777777779,93.37154777777779,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.14074358,0,low
18,9,91.83041916666667,5.401789362745099,0.00043694444444444445,91.51026694444445,91.83041916666667,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.1441764,0,low
17,11,161.59439944444443,10.099649965277777,0.0002513888888888889,96.22244416666666,161.59439944444443,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.287948,0,medium
15,9,92.48242972222222,6.605887837301586,9.750000000000001e-05,92.10417333333332,92.48242972222221,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.1186406,1,low
32,14,98.76370861111111,3.185926084229391,0.004176388888888889,72.52002138888889,98.76370861111111,1,1,0,1,1,1,0,1,0,0,1,0,1,2,2,0,0,1,0,0,4,7,6,0,0,3,0.059110202,0,low
18,13,3.4099986111111114,0.20058815359477122,9.999999999999999e-05,3.1545758333333334,3.409998611111111,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3,0,3,2,0,0,0.0023243653,0,low
37,11,146.02639916666666,4.056288865740741,0.024283888888888893,91.84505777777777,146.02639916666666,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,21,3,0,0,0.4656904,0,critical
29,14,144.02669916666667,5.143810684523809,0.006579722222222221,93.02784222222223,144.02669916666667,3,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,7,3,0,3,0.029901855,0,low
27,12,141.31715861111113,5.43527533119658,0.0065048611111111114,94.33238888888889,141.3171586111111,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,9,0,0,3,0.03689674,0,low
22,11,132.64732361111112,6.316539219576718,0.0035433333333333332,115.27141194444444,132.6473236111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,9,0,3,2,0,0,0.19548325,0,low
21,10,163.4335611111111,8.171678055555557,0.001695,146.45783666666668,163.43356111111115,1,1,0,1,1,1,0,0,0,0,0,0,1,3,3,0,0,2,0,0,5,0,3,0,0,0,0.1515611,0,low
19,11,108.06627416666667,6.003681898148148,0.0035716666666666666,83.94913833333332,108.06627416666666,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,6,2,0,0,0.40328023,1,medium
22,11,87.06277416666667,4.145846388888889,0.00020333333333333333,74.67474583333333,87.06277416666667,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,5,3,0,0,0.48985922,0,critical
31,13,165.75885805555555,5.525295268518518,0.0034875,68.21316416666667,165.75885805555555,3,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,4,0,10,7,0,0,0.0020519823,0,low
15,9,119.3520886111111,8.525149186507937,0.00011041666666666666,119.19584027777779,119.35208861111113,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,3,0,0,0,0.1461842,0,low
18,9,98.73423916666667,5.8078964215686275,0.00015416666666666668,98.33026305555555,98.73423916666667,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.15696046,0,low
15,9,84.5777638888889,6.041268849206349,2.7777777777777775e-06,84.41424611111111,84.5777638888889,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.101113714,0,low
15,9,92.60106722222223,6.614361944444445,6.666666666666667e-06,92.29430944444445,92.60106722222223,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.122801386,0,low
17,5,75.25501083333333,4.703438177083333,0.01872388888888889,26.942283888888888,75.25501083333333,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0.6283788,1,critical
9,3,30.949683888888888,3.868710486111111,0.04622347222222222,30.460344444444445,30.949683888888888,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.59033173,1,critical
17,11,101.06510638888888,6.316569149305556,0.00023652777777777778,96.25660305555556,101.06510638888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.3388246,0,medium
15,9,90.34773138888889,6.453409384920635,7.833333333333334e-05,90.19290916666667,90.34773138888889,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11143799,0,low
15,9,89.6136,6.400971428571429,0.00017236111111111111,89.4216561111111,89.6136,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.114212856,0,low
17,9,162.98451805555555,10.186532378472222,0.0043425,95.57216305555556,162.98451805555555,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.27018985,0,medium
21,11,116.28349555555555,5.814174777777778,0.0006322222222222223,114.41688833333333,116.28349555555556,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.21079944,0,low
20,12,140.30118666666667,7.384272982456141,0.00027111111111111113,93.64905,140.30118666666667,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,4,0,0,3,0.021927468,0,low
22,11,115.19131805555556,5.48530085978836,0.006913888888888889,84.75219083333333,115.19131805555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,2,0,0,0.44654012,0,high
23,11,106.7676825,4.853076477272728,0.0023933333333333333,87.61134611111112,106.7676825,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,3,0,0,0.17433576,0,low
23,11,131.04510861111112,5.956595845959597,0.004344027777777778,96.02809416666668,131.04510861111112,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,5,2,0,0,0.44391385,0,high
26,11,109.76328722222222,4.3905314888888896,0.0002772222222222222,89.13087972222223,109.76328722222223,1,1,0,1,1,1,0,0,0,1,0,0,0,3,3,0,0,2,0,0,5,0,5,3,0,0,0.24442723,1,medium
18,11,64.76973111111111,3.809984183006536,0.0005702777777777777,64.18957305555556,64.76973111111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,5,2,0,0,0.4332553,1,high
35,11,131.37231444444444,3.8638916013071904,0.00796736111111111,48.4781325,131.37231444444447,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,15,0,7,2,0,0,0.53870857,1,critical
31,16,160.76006555555557,5.358668851851851,0.0014980555555555554,120.78441111111111,160.76006555555554,2,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,6,0,5,3,0,5,0.0027376437,0,low
19,11,137.5161038888889,7.639783549382715,0.004673333333333333,94.63939666666666,137.51610388888886,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.41691175,0,high
18,11,158.83712333333332,9.343360196078432,0.0003113888888888889,119.21975333333334,158.83712333333335,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.40994126,0,high
18,11,135.1022947222222,7.947193807189542,0.00017777777777777779,94.8015175,135.1022947222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.41483092,1,high
19,12,92.88602972222222,5.160334984567902,8.041666666666667e-05,92.5318788888889,92.88602972222223,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,3,0,0,3,0.01662652,0,low
21,11,108.60628416666667,5.430314208333334,0.00041319444444444444,93.96635083333334,108.60628416666667,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.21208525,0,low
16,11,3.310526388888889,0.22070175925925925,6.666666666666667e-06,3.1016416666666666,3.310526388888889,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,4,0,3,0,0,0,0.0026418325,0,low
18,9,93.29105611111112,5.487709183006536,0.0003777777777777778,63.796143055555554,93.2910561111111,2,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.18617934,0,low
19,10,100.56887611111112,5.587159783950617,0.0014941666666666666,100.2380388888889,100.56887611111111,1,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,2,0,0,5,0,3,0,0,0,0.15440923,1,low
21,11,124.5129075,6.225645375,0.015283888888888889,95.97001083333333,124.5129075,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.44766447,0,high
20,11,134.51982083333334,7.079990570175439,0.0028625,95.58155416666666,134.51982083333334,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.4182683,0,high
15,9,128.15873416666668,9.154195297619049,0.00021125,127.87886027777778,128.15873416666668,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.116723694,0,low
17,11,26.875340833333333,1.6797088020833333,8.819444444444444e-05,26.504265277777776,26.875340833333333,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.4140356,0,high
15,9,97.54098944444443,6.967213531746031,8.902777777777778e-05,97.36255194444443,97.54098944444443,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11520475,1,low
15,9,90.66079111111111,6.475770793650794,8.999999999999999e-05,90.33806944444444,90.66079111111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.113538,0,low
19,11,132.98308111111112,7.387948950617284,0.002798472222222222,86.35677861111111,132.98308111111112,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.36004406,0,medium
42,16,68.32791222222222,1.6665344444444445,0.0024077777777777778,23.971759444444444,68.32791222222222,0,1,0,1,1,1,0,1,1,0,2,1,0,1,1,0,1,1,0,0,4,6,3,0,0,16,0.0021952426,0,low
21,12,159.77486555555555,7.988743277777779,0.0003023611111111111,96.90509777777778,159.77486555555558,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.040917493,0,low
20,11,136.2731486111111,7.172270979532164,0.0004822222222222222,97.25666916666667,136.2731486111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,3,0,0,0.39570346,1,medium
18,11,118.7177988888889,6.983399934640523,0.0003622222222222222,84.98968666666666,118.71779888888888,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.3934394,0,medium
34,16,151.53953916666666,4.592107247474747,7.833333333333333e-05,116.9638261111111,151.53953916666666,2,1,0,1,1,1,0,1,0,1,2,0,0,1,1,0,1,1,0,0,6,5,3,2,0,6,0.03696631,0,low
15,9,149.93298527777776,10.709498948412698,0.0008520833333333334,149.54623277777776,149.93298527777776,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.18786049,0,low
20,9,113.90098444444445,5.99478865497076,0.008938888888888889,97.62980222222222,113.90098444444445,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,6,0,0,0,0.2665924,1,medium
17,11,65.23543777777778,4.077214861111111,9.333333333333334e-05,45.08370333333333,65.23543777777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.38505217,1,medium
21,11,153.15254,7.657627,0.004528611111111111,72.83579833333333,153.15254,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,8,2,0,0,0.4996362,0,critical
20,11,133.4333186111111,7.022806242690058,7.500000000000001e-05,103.11958805555555,133.4333186111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6,0,4,2,0,0,0.44344935,1,high
24,12,165.72378916666665,7.20538213768116,0.00036805555555555555,128.6770588888889,165.72378916666668,2,1,0,1,1,1,0,0,0,0,1,0,0,2,2,0,1,2,0,0,6,0,3,0,0,3,0.021301428,0,low
27,16,157.3971388888889,6.05373611111111,0.00031097222222222225,95.43471972222221,157.39713888888886,2,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,6,0,3,2,0,4,0.0024028737,0,low
15,9,95.13176222222222,6.795125873015873,0.0002504166666666667,95.04431111111111,95.13176222222222,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.09868321,0,low
27,14,160.88280833333332,6.18780032051282,0.007395555555555556,121.97544694444444,160.88280833333332,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,4,2,0,5,0.03712624,0,low
24,11,99.22165861111111,4.313985157004831,0.005856666666666666,87.33515777777778,99.22165861111112,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,5,0,0,0.18005845,0,low
23,10,93.8641725,4.266553295454545,0.0032355555555555558,90.27694916666667,93.8641725,1,1,0,1,1,1,0,0,0,0,0,0,1,3,3,0,0,2,0,0,7,0,3,0,0,0,0.15419766,0,low
16,11,31.50018638888889,2.100012425925926,0.00011472222222222222,31.22597638888889,31.50018638888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,3,2,0,0,0.36922848,0,medium
26,12,142.89376444444446,5.715750577777778,0.0059122222222222215,85.97782166666667,142.89376444444446,2,1,0,1,1,1,0,0,0,1,0,0,1,3,3,0,0,2,0,0,5,0,5,2,0,0,0.39283654,0,medium
18,11,129.356955,7.609232647058824,0.00016916666666666667,94.32408888888888,129.356955,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.42308244,1,high
18,11,156.81491138888887,9.224406552287583,0.00043055555555555555,97.55680166666666,156.8149113888889,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.4955525,0,critical
18,11,148.3904263888889,8.728848611111111,0.0004988888888888889,115.23892555555555,148.3904263888889,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.39372164,1,medium
25,11,160.5869988888889,6.691124953703704,0.01036611111111111,68.03689194444443,160.5869988888889,3,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,9,0,3,2,0,0,0.36212793,0,medium
31,14,79.55737888888889,2.6519126296296296,0.00045069444444444443,50.841855,79.55737888888889,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,3,2,0,4,0,2,2,0,2,0.060135707,0,low
24,10,14.521593888888889,0.6313736473429951,0.015377777777777778,12.55652861111111,14.521593888888887,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,13,3,0,0,0.0055547613,0,low
17,11,23.40259972222222,1.4626624826388888,0.00010263888888888888,19.49784083333333,23.40259972222222,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.34076408,0,medium
14,9,87.82126194444444,6.755481688034188,3.3333333333333333e-06,87.69082861111112,87.82126194444444,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,2,0,0,0,0.06692957,0,low
18,11,129.43532694444445,7.613842761437909,0.000435,94.46269861111112,129.43532694444445,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.41091633,1,high
20,11,163.02723944444446,8.580381023391812,0.0030744444444444443,92.19183638888889,163.02723944444443,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.4228691,1,high
26,14,163.89974444444442,6.5559897777777785,3.055555555555555e-06,83.86801722222224,163.89974444444445,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,6,3,3,0,0,4,0.026147882,0,low
19,11,116.81413444444445,6.48967413580247,0.0015440277777777778,96.01307083333333,116.81413444444445,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.40506282,1,medium
14,5,141.9498088888889,10.91921606837607,0.021520555555555557,111.11498472222222,141.9498088888889,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0.6932187,1,critical
18,11,142.91274055555556,8.406631797385621,0.00038388888888888885,93.73186277777778,142.91274055555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.41883892,0,high
20,11,86.22924305555556,4.538381213450292,0.00015055555555555558,63.246293055555554,86.22924305555556,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,4,2,0,0,0.46451214,1,critical
21,11,142.86928527777778,7.143464263888889,0.0006675,113.28448416666666,142.86928527777778,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.40080544,1,medium
19,11,63.12840222222222,3.507133456790123,0.00015583333333333334,48.12522805555555,63.12840222222221,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,5,3,0,0,0.47975376,0,critical
23,12,102.18907861111111,4.644958118686869,0.0011869444444444445,95.53514194444445,102.18907861111111,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,8,0,3,0,0,3,0.023449173,0,low
48,15,167.5330325,3.5645326063829783,0.00021666666666666668,93.84225472222224,167.5330325,3,1,0,1,1,1,0,2,0,0,2,0,0,3,3,0,1,2,1,0,5,11,3,0,0,11,0.009545174,0,low
28,12,118.9594086111111,4.405904022633744,0.0073997222222222225,91.76295472222222,118.9594086111111,2,1,0,1,1,1,0,0,0,1,0,0,1,2,2,0,0,1,0,0,5,0,9,3,0,0,0.47270006,1,critical
21,11,150.86974694444444,7.543487347222222,0.0038070833333333333,115.48518861111111,150.86974694444444,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.39645985,0,medium
18,9,147.2632047222222,8.662541454248366,0.003187777777777778,97.2254313888889,147.2632047222222,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,6,0,0,0,0.20474887,0,low
25,9,146.38571249999998,6.099404687499999,0.008633055555555557,124.3392761111111,146.38571249999998,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,13,0,0,0,0.21679848,0,low
21,13,123.19087861111112,6.1595439305555555,0.00015444444444444446,98.30760916666667,123.19087861111112,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,6,0,3,2,0,0,0.0035756598,0,low
18,6,123.27532833333332,7.251489901960785,0.019978333333333334,53.43417166666667,123.27532833333333,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0.6609715,1,critical
17,11,110.4647763888889,6.904048524305556,0.00017472222222222222,96.97698944444444,110.4647763888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.2326834,1,medium
30,13,167.73111555555553,5.783831570881226,0.0006841666666666667,95.32452527777778,167.73111555555556,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,6,9,3,0,0,3,0.0648656,0,low
18,11,111.95660555555557,6.585682679738562,0.0003688888888888889,87.15807805555556,111.95660555555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.3604815,0,medium
18,11,76.09407055555555,4.476121797385621,0.0001625,75.26639527777778,76.09407055555555,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,5,2,0,0,0.4243796,0,high
16,11,26.063429444444445,1.7375619629629633,6.3888888888888885e-06,25.858083333333337,26.06342944444445,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,4,0,3,0,0,0,0.0024947894,0,low
22,12,159.18478444444446,7.580227830687831,0.00033055555555555556,87.5853238888889,159.18478444444446,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,4,0,0,3,0.017696435,0,low
34,11,121.99375805555555,3.6967805471380473,0.08806944444444445,26.506373611111112,121.99375805555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,21,2,0,0,0.47327113,0,critical
31,16,16.16878722222222,0.538959574074074,3.1944444444444443e-06,12.853023333333333,16.16878722222222,0,1,0,1,1,1,0,1,1,0,2,1,0,1,1,0,1,0,1,0,4,3,3,0,0,8,0.002521417,0,low
21,11,95.3755838888889,4.768779194444445,0.004319305555555555,92.23807305555556,95.3755838888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.17284314,0,low
15,9,118.4925813888889,8.463755813492062,0.00019736111111111113,118.21847861111111,118.49258138888888,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.13892646,0,low
15,9,97.11147555555554,6.936533968253968,0.0001652777777777778,96.8523938888889,97.11147555555556,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11359508,1,low
24,14,166.10446777777778,7.221933381642512,0.0004997222222222223,89.49142444444445,166.10446777777778,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,3,2,0,3,0.018788101,0,low
43,18,164.4404286111111,3.9152483002645497,0.0016520833333333335,91.89450805555555,164.4404286111111,1,1,0,1,1,1,0,1,1,1,2,1,0,1,1,0,1,1,0,0,6,5,3,2,0,13,0.001114477,0,low
21,11,102.2541825,5.112709125,0.0075405555555555556,50.37542861111111,102.25418250000001,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,8,2,0,0,0.47438908,0,critical
18,11,141.4144575,8.3184975,0.000205,91.18451611111111,141.4144575,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.4323331,0,high
18,11,92.06397972222221,5.415528218954249,0.0003886111111111111,89.65108055555557,92.06397972222223,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.15154734,0,low
18,11,109.33720416666667,6.431600245098039,0.0001488888888888889,88.54218305555555,109.33720416666667,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.21951972,0,low
20,10,161.10886444444444,8.479413918128657,0.0020766666666666668,143.29090833333333,161.10886444444446,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0,7,0,3,0,0,0,0.21854667,0,low
21,11,105.23076138888888,5.261538069444444,0.002760694444444444,83.24880888888889,105.23076138888888,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.14126365,0,low
